classes,entities,level1classes
wordnet_writer_110794014,/m/0cgbf,wordnet_person_100007846
wordnet_writer_110794014,/m/06rq2l,wordnet_person_100007846
wordnet_writer_110794014,/m/026dx,wordnet_person_100007846
wordnet_writer_110794014,/m/03k48_,wordnet_person_100007846
wordnet_writer_110794014,/m/012cph,wordnet_person_100007846
wordnet_writer_110794014,/m/0klw,wordnet_person_100007846
wordnet_writer_110794014,/m/048svj,wordnet_person_100007846
wordnet_writer_110794014,/m/027vps,wordnet_person_100007846
wordnet_writer_110794014,/m/01_k0d,wordnet_person_100007846
wordnet_writer_110794014,/m/03m6_z,wordnet_person_100007846
wordnet_writer_110794014,/m/01ft2l,wordnet_person_100007846
wordnet_writer_110794014,/m/052h3,wordnet_person_100007846
wordnet_writer_110794014,/m/0hw1j,wordnet_person_100007846
wordnet_writer_110794014,/m/016zp5,wordnet_person_100007846
wordnet_writer_110794014,/m/01nglk,wordnet_person_100007846
wordnet_writer_110794014,/m/03f70xs,wordnet_person_100007846
wordnet_writer_110794014,/m/04pz5c,wordnet_person_100007846
wordnet_writer_110794014,/m/03yk8z,wordnet_person_100007846
wordnet_writer_110794014,/m/01j5sv,wordnet_person_100007846
wordnet_writer_110794014,/m/03rg5x,wordnet_person_100007846
wordnet_writer_110794014,/m/0603qp,wordnet_person_100007846
wordnet_writer_110794014,/m/0gd_s,wordnet_person_100007846
wordnet_writer_110794014,/m/0kvnn,wordnet_person_100007846
wordnet_writer_110794014,/m/01515w,wordnet_person_100007846
wordnet_writer_110794014,/m/02cx72,wordnet_person_100007846
wordnet_writer_110794014,/m/05xf75,wordnet_person_100007846
wordnet_writer_110794014,/m/01h2_6,wordnet_person_100007846
wordnet_writer_110794014,/m/01vh18t,wordnet_person_100007846
wordnet_writer_110794014,/m/03gvpk,wordnet_person_100007846
wordnet_writer_110794014,/m/0hsn_,wordnet_person_100007846
wordnet_writer_110794014,/m/073bb,wordnet_person_100007846
wordnet_writer_110794014,/m/082_p,wordnet_person_100007846
wordnet_writer_110794014,/m/0306ds,wordnet_person_100007846
wordnet_writer_110794014,/m/0hky,wordnet_person_100007846
wordnet_writer_110794014,/m/0blgl,wordnet_person_100007846
wordnet_writer_110794014,/m/017yfz,wordnet_person_100007846
wordnet_writer_110794014,/m/0210f1,wordnet_person_100007846
wordnet_writer_110794014,/m/01lwx,wordnet_person_100007846
wordnet_writer_110794014,/m/02lfcm,wordnet_person_100007846
wordnet_writer_110794014,/m/01wyy_,wordnet_person_100007846
wordnet_writer_110794014,/m/02z3zp,wordnet_person_100007846
wordnet_writer_110794014,/m/03wd5tk,wordnet_person_100007846
wordnet_writer_110794014,/m/019l3m,wordnet_person_100007846
wordnet_writer_110794014,/m/01v3s2_,wordnet_person_100007846
wordnet_writer_110794014,/m/0k29f,wordnet_person_100007846
wordnet_writer_110794014,/m/026fd,wordnet_person_100007846
wordnet_writer_110794014,/m/0jrqq,wordnet_person_100007846
wordnet_writer_110794014,/m/02xs0q,wordnet_person_100007846
wordnet_writer_110794014,/m/02drd3,wordnet_person_100007846
wordnet_writer_110794014,/m/03x3qv,wordnet_person_100007846
wordnet_writer_110794014,/m/04rvy8,wordnet_person_100007846
wordnet_writer_110794014,/m/031zkw,wordnet_person_100007846
wordnet_writer_110794014,/m/015rkw,wordnet_person_100007846
wordnet_writer_110794014,/m/01g42,wordnet_person_100007846
wordnet_writer_110794014,/m/05_zc7,wordnet_person_100007846
wordnet_writer_110794014,/m/02f1c,wordnet_person_100007846
wordnet_writer_110794014,/m/02d6cy,wordnet_person_100007846
wordnet_writer_110794014,/m/01j7rd,wordnet_person_100007846
wordnet_writer_110794014,/m/01r216,wordnet_person_100007846
wordnet_writer_110794014,/m/01gp_x,wordnet_person_100007846
wordnet_writer_110794014,/m/058nh2,wordnet_person_100007846
wordnet_writer_110794014,/m/03nbbv,wordnet_person_100007846
wordnet_writer_110794014,/m/02vg0,wordnet_person_100007846
wordnet_writer_110794014,/m/043s3,wordnet_person_100007846
wordnet_writer_110794014,/m/03thw4,wordnet_person_100007846
wordnet_writer_110794014,/m/0152cw,wordnet_person_100007846
wordnet_writer_110794014,/m/07f3xb,wordnet_person_100007846
wordnet_writer_110794014,/m/0bs1g5r,wordnet_person_100007846
wordnet_writer_110794014,/m/0399p,wordnet_person_100007846
wordnet_writer_110794014,/m/09xx0m,wordnet_person_100007846
wordnet_writer_110794014,/m/02lgfh,wordnet_person_100007846
wordnet_writer_110794014,/m/04258w,wordnet_person_100007846
wordnet_writer_110794014,/m/02v406,wordnet_person_100007846
wordnet_writer_110794014,/m/01xcqc,wordnet_person_100007846
wordnet_writer_110794014,/m/01qqtr,wordnet_person_100007846
wordnet_writer_110794014,/m/01gbn6,wordnet_person_100007846
wordnet_writer_110794014,/m/05wm88,wordnet_person_100007846
wordnet_writer_110794014,/m/01trf3,wordnet_person_100007846
wordnet_writer_110794014,/m/04g865,wordnet_person_100007846
wordnet_writer_110794014,/m/0kxbc,wordnet_person_100007846
wordnet_writer_110794014,/m/0gd9k,wordnet_person_100007846
wordnet_writer_110794014,/m/071xj,wordnet_person_100007846
wordnet_writer_110794014,/m/07h5d,wordnet_person_100007846
wordnet_writer_110794014,/m/01g969,wordnet_person_100007846
wordnet_writer_110794014,/m/024jwt,wordnet_person_100007846
wordnet_writer_110794014,/m/032r1,wordnet_person_100007846
wordnet_writer_110794014,/m/05wh0sh,wordnet_person_100007846
wordnet_writer_110794014,/m/05ty4m,wordnet_person_100007846
wordnet_writer_110794014,/m/04xzm,wordnet_person_100007846
wordnet_writer_110794014,/m/0133sq,wordnet_person_100007846
wordnet_writer_110794014,/m/036dyy,wordnet_person_100007846
wordnet_writer_110794014,/m/053ksp,wordnet_person_100007846
wordnet_writer_110794014,/m/0b_4z,wordnet_person_100007846
wordnet_writer_110794014,/m/02_0d2,wordnet_person_100007846
wordnet_writer_110794014,/m/0738b8,wordnet_person_100007846
wordnet_writer_110794014,/m/0hwqz,wordnet_person_100007846
wordnet_writer_110794014,/m/01s7qqw,wordnet_person_100007846
wordnet_writer_110794014,/m/0bx_q,wordnet_person_100007846
wordnet_writer_110794014,/m/014dq7,wordnet_person_100007846
wordnet_writer_110794014,/m/02lp3c,wordnet_person_100007846
wordnet_writer_110794014,/m/03rs8y,wordnet_person_100007846
wordnet_writer_110794014,/m/01vsksr,wordnet_person_100007846
wordnet_writer_110794014,/m/0c_mvb,wordnet_person_100007846
wordnet_writer_110794014,/m/0g28b1,wordnet_person_100007846
wordnet_writer_110794014,/m/09cr8,wordnet_person_100007846
wordnet_writer_110794014,/m/03f7m4h,wordnet_person_100007846
wordnet_writer_110794014,/m/0cqt90,wordnet_person_100007846
wordnet_writer_110794014,/m/0171lb,wordnet_person_100007846
wordnet_writer_110794014,/m/01g4bk,wordnet_person_100007846
wordnet_writer_110794014,/m/0dfjb8,wordnet_person_100007846
wordnet_writer_110794014,/m/046mxj,wordnet_person_100007846
wordnet_writer_110794014,/m/06y0xx,wordnet_person_100007846
wordnet_writer_110794014,/m/01d_4t,wordnet_person_100007846
wordnet_writer_110794014,/m/03_80b,wordnet_person_100007846
wordnet_writer_110794014,/m/04mhl,wordnet_person_100007846
wordnet_writer_110794014,/m/09f5pp,wordnet_person_100007846
wordnet_writer_110794014,/m/0bt4r4,wordnet_person_100007846
wordnet_writer_110794014,/m/03lgg,wordnet_person_100007846
wordnet_writer_110794014,/m/0lcx,wordnet_person_100007846
wordnet_writer_110794014,/m/02fb1n,wordnet_person_100007846
wordnet_writer_110794014,/m/0cj2t3,wordnet_person_100007846
wordnet_writer_110794014,/m/0frmb1,wordnet_person_100007846
wordnet_writer_110794014,/m/03kxdw,wordnet_person_100007846
wordnet_writer_110794014,/m/04hxyv,wordnet_person_100007846
wordnet_writer_110794014,/m/0c7t58,wordnet_person_100007846
wordnet_writer_110794014,/m/041mt,wordnet_person_100007846
wordnet_writer_110794014,/m/021yzs,wordnet_person_100007846
wordnet_writer_110794014,/m/084z0w,wordnet_person_100007846
wordnet_writer_110794014,/m/05rnp1,wordnet_person_100007846
wordnet_writer_110794014,/m/0b_7k,wordnet_person_100007846
wordnet_writer_110794014,/m/05gc0h,wordnet_person_100007846
wordnet_writer_110794014,/m/04093,wordnet_person_100007846
wordnet_writer_110794014,/m/013tcv,wordnet_person_100007846
wordnet_writer_110794014,/m/01vxlbm,wordnet_person_100007846
wordnet_writer_110794014,/m/0203v,wordnet_person_100007846
wordnet_writer_110794014,/m/09xvf7,wordnet_person_100007846
wordnet_writer_110794014,/m/02v2jy,wordnet_person_100007846
wordnet_writer_110794014,/m/02t__3,wordnet_person_100007846
wordnet_writer_110794014,/m/0d3k14,wordnet_person_100007846
wordnet_writer_110794014,/m/03gkn5,wordnet_person_100007846
wordnet_writer_110794014,/m/014vk4,wordnet_person_100007846
wordnet_writer_110794014,/m/027d5g5,wordnet_person_100007846
wordnet_writer_110794014,/m/0h5jg5,wordnet_person_100007846
wordnet_writer_110794014,/m/020l9r,wordnet_person_100007846
wordnet_writer_110794014,/m/01c5d5,wordnet_person_100007846
wordnet_writer_110794014,/m/01ps2h8,wordnet_person_100007846
wordnet_writer_110794014,/m/0lk90,wordnet_person_100007846
wordnet_writer_110794014,/m/011lvx,wordnet_person_100007846
wordnet_writer_110794014,/m/02wgln,wordnet_person_100007846
wordnet_writer_110794014,/m/0q9vf,wordnet_person_100007846
wordnet_writer_110794014,/m/0184jw,wordnet_person_100007846
wordnet_writer_110794014,/m/07dnx,wordnet_person_100007846
wordnet_writer_110794014,/m/0mbhr,wordnet_person_100007846
wordnet_writer_110794014,/m/084m3,wordnet_person_100007846
wordnet_writer_110794014,/m/03f0fnk,wordnet_person_100007846
wordnet_writer_110794014,/m/04b7xr,wordnet_person_100007846
wordnet_writer_110794014,/m/0m76b,wordnet_person_100007846
wordnet_writer_110794014,/m/06f_qn,wordnet_person_100007846
wordnet_writer_110794014,/m/014nvr,wordnet_person_100007846
wordnet_writer_110794014,/m/019z7q,wordnet_person_100007846
wordnet_writer_110794014,/m/053y4h,wordnet_person_100007846
wordnet_writer_110794014,/m/068g3p,wordnet_person_100007846
wordnet_writer_110794014,/m/08xwck,wordnet_person_100007846
wordnet_writer_110794014,/m/0p__8,wordnet_person_100007846
wordnet_writer_110794014,/m/0kvsb,wordnet_person_100007846
wordnet_writer_110794014,/m/059j4x,wordnet_person_100007846
wordnet_writer_110794014,/m/045w_4,wordnet_person_100007846
wordnet_writer_110794014,/m/026n9h3,wordnet_person_100007846
wordnet_writer_110794014,/m/0l_dv,wordnet_person_100007846
wordnet_writer_110794014,/m/03ds3,wordnet_person_100007846
wordnet_writer_110794014,/m/0hnkp,wordnet_person_100007846
wordnet_writer_110794014,/m/01y0y6,wordnet_person_100007846
wordnet_writer_110794014,/m/01q4qv,wordnet_person_100007846
wordnet_writer_110794014,/m/022_lg,wordnet_person_100007846
wordnet_writer_110794014,/m/02sj1x,wordnet_person_100007846
wordnet_writer_110794014,/m/015z4j,wordnet_person_100007846
wordnet_writer_110794014,/m/01sb5r,wordnet_person_100007846
wordnet_writer_110794014,/m/01nn6c,wordnet_person_100007846
wordnet_writer_110794014,/m/06gn7r,wordnet_person_100007846
wordnet_writer_110794014,/m/0164r9,wordnet_person_100007846
wordnet_writer_110794014,/m/03zrp,wordnet_person_100007846
wordnet_writer_110794014,/m/02pp_q_,wordnet_person_100007846
wordnet_writer_110794014,/m/04hw4b,wordnet_person_100007846
wordnet_writer_110794014,/m/016szr,wordnet_person_100007846
wordnet_writer_110794014,/m/0739y,wordnet_person_100007846
wordnet_writer_110794014,/m/015pvh,wordnet_person_100007846
wordnet_writer_110794014,/m/03m6t5,wordnet_person_100007846
wordnet_writer_110794014,/m/0362q0,wordnet_person_100007846
wordnet_writer_110794014,/m/01ccr8,wordnet_person_100007846
wordnet_writer_110794014,/m/0x3r3,wordnet_person_100007846
wordnet_writer_110794014,/m/02wk_43,wordnet_person_100007846
wordnet_writer_110794014,/m/018dyl,wordnet_person_100007846
wordnet_writer_110794014,/m/05k2s_,wordnet_person_100007846
wordnet_writer_110794014,/m/03hhd3,wordnet_person_100007846
wordnet_writer_110794014,/m/01rlxt,wordnet_person_100007846
wordnet_writer_110794014,/m/034ls,wordnet_person_100007846
wordnet_writer_110794014,/m/09qh1,wordnet_person_100007846
wordnet_writer_110794014,/m/05kh_,wordnet_person_100007846
wordnet_writer_110794014,/m/0fxky3,wordnet_person_100007846
wordnet_writer_110794014,/m/05y5kf,wordnet_person_100007846
wordnet_writer_110794014,/m/0h0jz,wordnet_person_100007846
wordnet_writer_110794014,/m/01fwk3,wordnet_person_100007846
wordnet_writer_110794014,/m/02bj6k,wordnet_person_100007846
wordnet_writer_110794014,/m/026c1,wordnet_person_100007846
wordnet_writer_110794014,/m/08w6v_,wordnet_person_100007846
wordnet_writer_110794014,/m/05g8ky,wordnet_person_100007846
wordnet_writer_110794014,/m/029pnn,wordnet_person_100007846
wordnet_writer_110794014,/m/059gkk,wordnet_person_100007846
wordnet_writer_110794014,/m/0dbc1s,wordnet_person_100007846
wordnet_writer_110794014,/m/0309jm,wordnet_person_100007846
wordnet_writer_110794014,/m/073v6,wordnet_person_100007846
wordnet_writer_110794014,/m/02g3w,wordnet_person_100007846
wordnet_writer_110794014,/m/0jbp0,wordnet_person_100007846
wordnet_writer_110794014,/m/054_mz,wordnet_person_100007846
wordnet_writer_110794014,/m/02qwg,wordnet_person_100007846
wordnet_writer_110794014,/m/05ldnp,wordnet_person_100007846
wordnet_writer_110794014,/m/0jt86,wordnet_person_100007846
wordnet_writer_110794014,/m/039wsf,wordnet_person_100007846
wordnet_writer_110794014,/m/0grwj,wordnet_person_100007846
wordnet_writer_110794014,/m/06hgj,wordnet_person_100007846
wordnet_writer_110794014,/m/02r6c_,wordnet_person_100007846
wordnet_writer_110794014,/m/012d40,wordnet_person_100007846
wordnet_writer_110794014,/m/049sb,wordnet_person_100007846
wordnet_writer_110794014,/m/04h6mm,wordnet_person_100007846
wordnet_writer_110794014,/m/02qssrm,wordnet_person_100007846
wordnet_writer_110794014,/m/0dx_q,wordnet_person_100007846
wordnet_writer_110794014,/m/014g9y,wordnet_person_100007846
wordnet_writer_110794014,/m/0zm1,wordnet_person_100007846
wordnet_writer_110794014,/m/0p50v,wordnet_person_100007846
wordnet_writer_110794014,/m/030xr_,wordnet_person_100007846
wordnet_writer_110794014,/m/0187y5,wordnet_person_100007846
wordnet_writer_110794014,/m/03qjlz,wordnet_person_100007846
wordnet_writer_110794014,/m/01fwpt,wordnet_person_100007846
wordnet_writer_110794014,/m/06gh0t,wordnet_person_100007846
wordnet_writer_110794014,/m/01sbhvd,wordnet_person_100007846
wordnet_writer_110794014,/m/03n0q5,wordnet_person_100007846
wordnet_writer_110794014,/m/058kqy,wordnet_person_100007846
wordnet_writer_110794014,/m/058vp,wordnet_person_100007846
wordnet_writer_110794014,/m/01w9ph_,wordnet_person_100007846
wordnet_writer_110794014,/m/03jg5t,wordnet_person_100007846
wordnet_writer_110794014,/m/01q9b9,wordnet_person_100007846
wordnet_writer_110794014,/m/049l7,wordnet_person_100007846
wordnet_writer_110794014,/m/012vf6,wordnet_person_100007846
wordnet_writer_110794014,/m/01l7qw,wordnet_person_100007846
wordnet_writer_110794014,/m/01q415,wordnet_person_100007846
wordnet_writer_110794014,/m/0cbgl,wordnet_person_100007846
wordnet_writer_110794014,/m/0fb1q,wordnet_person_100007846
wordnet_writer_110794014,/m/02_2v2,wordnet_person_100007846
wordnet_writer_110794014,/m/070yzk,wordnet_person_100007846
wordnet_writer_110794014,/m/0448r,wordnet_person_100007846
wordnet_writer_110794014,/m/02184q,wordnet_person_100007846
wordnet_writer_110794014,/m/03_js,wordnet_person_100007846
wordnet_writer_110794014,/m/04lg6,wordnet_person_100007846
wordnet_writer_110794014,/m/023zsh,wordnet_person_100007846
wordnet_writer_110794014,/m/06b_0,wordnet_person_100007846
wordnet_writer_110794014,/m/02rchht,wordnet_person_100007846
wordnet_writer_110794014,/m/05pq9,wordnet_person_100007846
wordnet_writer_110794014,/m/03w4sh,wordnet_person_100007846
wordnet_writer_110794014,/m/0pkgt,wordnet_person_100007846
wordnet_writer_110794014,/m/04xjp,wordnet_person_100007846
wordnet_writer_110794014,/m/04s04,wordnet_person_100007846
wordnet_writer_110794014,/m/04mx__,wordnet_person_100007846
wordnet_writer_110794014,/m/01_x6d,wordnet_person_100007846
wordnet_writer_110794014,/m/01j590z,wordnet_person_100007846
wordnet_writer_110794014,/m/013sg6,wordnet_person_100007846
wordnet_writer_110794014,/m/01d1st,wordnet_person_100007846
wordnet_writer_110794014,/m/0d0vj4,wordnet_person_100007846
wordnet_writer_110794014,/m/029b9k,wordnet_person_100007846
wordnet_writer_110794014,/m/01p8r8,wordnet_person_100007846
wordnet_writer_110794014,/m/0ph2w,wordnet_person_100007846
wordnet_writer_110794014,/m/02mt4k,wordnet_person_100007846
wordnet_writer_110794014,/m/08c7cz,wordnet_person_100007846
wordnet_writer_110794014,/m/0133x7,wordnet_person_100007846
wordnet_writer_110794014,/m/026dd2b,wordnet_person_100007846
wordnet_writer_110794014,/m/0d7hg4,wordnet_person_100007846
wordnet_writer_110794014,/m/0335fp,wordnet_person_100007846
wordnet_writer_110794014,/m/0jbyg,wordnet_person_100007846
wordnet_writer_110794014,/m/01j5ts,wordnet_person_100007846
wordnet_writer_110794014,/m/055sjw,wordnet_person_100007846
wordnet_writer_110794014,/m/01wwnh2,wordnet_person_100007846
wordnet_writer_110794014,/m/01520h,wordnet_person_100007846
wordnet_writer_110794014,/m/01z7s_,wordnet_person_100007846
wordnet_writer_110794014,/m/024bbl,wordnet_person_100007846
wordnet_writer_110794014,/m/05hrq4,wordnet_person_100007846
wordnet_writer_110794014,/m/06pk8,wordnet_person_100007846
wordnet_writer_110794014,/m/03ft8,wordnet_person_100007846
wordnet_writer_110794014,/m/05rx__,wordnet_person_100007846
wordnet_writer_110794014,/m/082xp,wordnet_person_100007846
wordnet_writer_110794014,/m/0168ql,wordnet_person_100007846
wordnet_writer_110794014,/m/024t0y,wordnet_person_100007846
